	id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
334	46	0	1	10	0	4	0	0	1	0	0	1.667	23.1	1	-1.0	-1.0	-1	-1	-1	1.083	3.438	-1.0	-1	0	1	0	0.583	0.083
335	46	0	1	10	0	4	0	0	1	0	0	1.667	23.1	1	-1.0	-1.0	-1	-1	-1	1.083	3.125	-1.0	-1	0	1	0	0.583	0.083
336	46	0	1	10	0	4	0	0	1	0	0	1.833	28.05	0	-1.0	-1.0	-1	-1	-1	1.083	3.125	-1.0	-1	0	1	0	0.583	0.083
337	46	0	1	10	0	4	0	0	1	0	0	1.667	28.05	1	-1.0	-1.0	-1	-1	-1	1.083	3.125	-1.0	-1	1	1	0	0.583	0.083
338	47	1	0	0	0	3	0	0	0	0	1	1.167	32.0	1	0.25	0.083	0	1	0	1.167	5.0	0.083	0	-1	1	0	0.333	0.083
339	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	7.5	-1.0	-1	0	1	0	0.333	0.083
340	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	7.0	-1.0	-1	0	1	0	0.333	0.083
341	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	6.5	-1.0	-1	0	1	0	0.333	0.083
342	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	6.0	-1.0	-1	0	1	0	0.333	0.083
343	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	5.5	-1.0	-1	0	1	0	0.333	0.083
344	47	0	1	10	0	3	0	0	0	0	1	1.333	16.0	0	-1.0	-1.0	-1	-1	-1	1.25	5.0	-1.0	-1	0	1	0	0.333	0.083
345	47	0	1	10	0	3	0	0	0	0	1	1.167	16.0	1	-1.0	-1.0	-1	-1	-1	1.25	5.0	-1.0	-1	1	1	0	0.333	0.083
346	47	0	1	10	0	3	0	0	0	0	1	1.5	16.0	1	-1.0	-1.0	-1	-1	-1	1.25	5.0	-1.0	-1	1	1	0	0.333	0.083
347	48	1	0	0	0	4	0	1	0	0	0	1.833	40.0	0	0.167	0.25	1	0	0	2.0	6.25	0.083	1	-1	0	0	0.417	0.083
348	48	0	1	10	0	4	0	1	0	0	0	1.667	36.0	0	-1.0	-1.0	-1	-1	-1	2.083	6.875	-1.0	-1	1	0	0	0.417	0.083
349	48	0	1	10	0	4	0	1	0	0	0	1.667	36.0	0	-1.0	-1.0	-1	-1	-1	2.083	6.25	-1.0	-1	1	0	0	0.417	0.083
350	48	0	1	10	0	4	0	1	0	0	0	2.0	36.0	0	-1.0	-1.0	-1	-1	-1	2.083	6.25	-1.0	-1	1	0	0	0.417	0.083
351	48	0	1	11	0	4	0	1	0	0	0	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.083	6.25	-1.0	-1	0	0	0	0.417	0.083
352	48	0	1	11	0	4	0	1	0	0	0	1.667	36.0	0	-1.0	-1.0	-1	-1	-1	2.083	8.125	-1.0	-1	1	0	0	0.417	0.083
353	49	1	0	0	0	2	0	1	1	0	0	1.333	45.0	1	0.167	0.25	0	1	0	1.5	11.0	0.083	1	-1	1	0	0.417	0.083
354	49	0	1	10	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	15.4	-1.0	-1	1	1	0	0.417	0.083
355	49	0	1	10	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	14.3	-1.0	-1	1	1	0	0.417	0.083
356	49	0	1	10	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	13.2	-1.0	-1	1	1	0	0.417	0.083
357	49	0	1	10	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	12.1	-1.0	-1	1	1	0	0.417	0.083
358	49	0	1	10	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	11.0	-1.0	-1	1	1	0	0.417	0.083
359	49	0	1	10	0	2	0	1	1	0	0	1.583	22.5	1	-1.0	-1.0	-1	-1	-1	1.583	11.0	-1.0	-1	0	1	0	0.417	0.083
360	49	0	1	10	0	2	0	1	1	0	0	1.583	33.75	1	-1.0	-1.0	-1	-1	-1	1.583	11.0	-1.0	-1	1	1	0	0.417	0.083
361	49	0	1	11	0	2	0	1	1	0	0	1.333	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	16.5	-1.0	-1	1	1	0	0.417	0.083
362	50	1	0	1	0	1	1	1	1	1	1	1.5	10.0	0	0.25	0.333	0	0	1	1.75	31.0	0.083	1	-1	0	1	0.583	0.083
363	50	0	1	10	0	1	1	1	1	1	1	2.5	14.0	0	-1.0	-1.0	-1	-1	-1	1.833	27.9	-1.0	-1	2	0	1	0.583	0.083
364	50	0	1	11	0	1	1	1	1	1	1	2.5	14.0	0	-1.0	-1.0	-1	-1	-1	1.833	31.0	-1.0	-1	2	0	1	0.583	0.083
365	50	0	1	11	0	1	1	1	1	1	1	2.333	14.0	1	-1.0	-1.0	-1	-1	-1	1.833	31.0	-1.0	-1	1	0	1	0.583	0.083
366	50	0	1	11	0	1	1	1	1	1	1	2.333	10.0	0	-1.0	-1.0	-1	-1	-1	1.833	31.0	-1.0	-1	2	0	1	0.583	0.083
367	50	0	1	11	0	1	1	1	1	1	1	2.083	12.0	1	-1.0	-1.0	-1	-1	-1	1.833	31.0	-1.0	-1	2	0	1	0.583	0.083
368	51	1	0	1	1	1	1	0	1	1	0	1.75	60.3	1	0.117	0.133	0	1	1	1.75	23.0	0.017	0	-1	1	1	0.25	0.017
369	51	0	1	10	1	1	1	0	1	1	0	2.0	69.35	1	-1.0	-1.0	-1	-1	-1	1.767	23.0	-1.0	-1	2	1	1	0.25	0.017
370	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	11.5	-1.0	-1	1	1	1	0.25	0.017
371	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	13.8	-1.0	-1	1	1	1	0.25	0.017
372	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	16.1	-1.0	-1	1	1	1	0.25	0.017
373	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	18.4	-1.0	-1	1	1	1	0.25	0.017
374	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	20.7	-1.0	-1	1	1	1	0.25	0.017
375	51	0	1	11	1	1	1	0	1	1	0	2.5	69.35	2	-1.0	-1.0	-1	-1	-1	1.767	23.0	-1.0	-1	1	1	1	0.25	0.017
376	51	0	1	11	1	1	1	0	1	1	0	2.5	60.3	1	-1.0	-1.0	-1	-1	-1	1.767	23.0	-1.0	-1	1	1	1	0.25	0.017
377	53	1	0	0	0	2	0	1	0	1	0	1.5	40.0	0	0.167	0.25	0	0	0	2.0	4.995	0.25	0	-1	0	0	0.417	0.25
378	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	7.5	-1.0	-1	0	0	0	0.417	0.25
379	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	7.0	-1.0	-1	0	0	0	0.417	0.25
380	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	6.5	-1.0	-1	0	0	0	0.417	0.25
381	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	6.0	-1.0	-1	0	0	0	0.417	0.25
382	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	5.5	-1.0	-1	0	0	0	0.417	0.25
383	53	0	1	10	0	2	0	1	0	1	0	1.667	28.0	0	-1.0	-1.0	-1	-1	-1	2.25	4.995	-1.0	-1	0	0	0	0.417	0.25
384	53	0	1	10	0	2	0	1	0	1	0	1.5	40.0	0	-1.0	-1.0	-1	-1	-1	2.25	4.995	-1.0	-1	0	0	0	0.417	0.25
385	53	0	1	10	0	2	0	1	0	1	0	1.5	34.0	0	-1.0	-1.0	-1	-1	-1	2.25	4.995	-1.0	-1	1	0	0	0.417	0.25
386	54	1	0	0	0	2	1	1	1	0	1	1.5	42.5	1	0.1	0.083	1	1	0	1.5	7.5	0.083	0	-1	1	0	0.183	0.083
387	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	11.25	-1.0	-1	0	1	0	0.183	0.083
388	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	10.5	-1.0	-1	0	1	0	0.183	0.083
389	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	9.75	-1.0	-1	0	1	0	0.183	0.083
390	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	9.0	-1.0	-1	0	1	0	0.183	0.083
391	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	8.25	-1.0	-1	0	1	0	0.183	0.083
392	54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1.0	-1.0	-1	-1	-1	1.583	7.5	-1.0	-1	0	1	0	0.183	0.083
393	54	0	1	10	0	2	1	1	1	0	1	1.683	29.75	0	-1.0	-1.0	-1	-1	-1	1.583	7.5	-1.0	-1	1	1	0	0.183	0.083
394	54	0	1	10	0	2	1	1	1	0	1	1.683	36.15	1	-1.0	-1.0	-1	-1	-1	1.583	7.5	-1.0	-1	0	1	0	0.183	0.083
395	55	1	0	0	0	2	1	0	1	0	0	1.25	56.0	0	0.333	0.75	0	0	0	1.25	10.0	0.017	1	-1	0	0	1.083	0.017
396	55	0	1	10	0	2	1	0	1	0	0	2.167	47.6	0	-1.0	-1.0	-1	-1	-1	1.267	10.0	-1.0	-1	0	0	0	1.083	0.017
397	55	0	1	10	0	2	1	0	1	0	0	2.333	39.2	0	-1.0	-1.0	-1	-1	-1	1.267	10.0	-1.0	-1	0	0	0	1.083	0.017
398	55	0	1	10	0	2	1	0	1	0	0	2.167	39.2	0	-1.0	-1.0	-1	-1	-1	1.267	10.0	-1.0	-1	1	0	0	1.083	0.017
399	55	0	1	11	0	2	1	0	1	0	0	2.167	47.6	0	-1.0	-1.0	-1	-1	-1	1.267	11.0	-1.0	-1	0	0	0	1.083	0.017
400	56	1	0	1	0	1	0	0	1	0	0	2.0	50.0	1	0.167	0.333	1	0	0	1.0	12.0	0.017	1	-1	1	1	0.5	0.017
401	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	18.0	-1.0	-1	1	1	1	0.5	0.017
402	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	16.8	-1.0	-1	1	1	1	0.5	0.017
403	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	15.6	-1.0	-1	1	1	1	0.5	0.017
404	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	14.4	-1.0	-1	1	1	1	0.5	0.017
405	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	13.2	-1.0	-1	1	1	1	0.5	0.017
406	56	0	1	10	0	1	0	0	1	0	0	3.083	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	12.0	-1.0	-1	1	1	1	0.5	0.017
407	56	0	1	10	0	1	0	0	1	0	0	2.5	57.5	1	-1.0	-1.0	-1	-1	-1	1.017	12.0	-1.0	-1	1	1	1	0.5	0.017
408	56	0	1	10	0	1	0	0	1	0	0	2.5	50.0	1	-1.0	-1.0	-1	-1	-1	1.017	12.0	-1.0	-1	2	1	1	0.5	0.017
409	57	1	0	0	0	3	1	0	1	0	1	1.167	30.0	1	0.25	0.167	0	0	0	2.0	10.0	0.033	0	-1	1	0	0.417	0.033
410	57	0	1	10	0	3	1	0	1	0	1	1.417	15.0	1	-1.0	-1.0	-1	-1	-1	2.033	11.0	-1.0	-1	0	1	0	0.417	0.033
411	57	0	1	10	0	3	1	0	1	0	1	1.417	15.0	1	-1.0	-1.0	-1	-1	-1	2.033	10.0	-1.0	-1	0	1	0	0.417	0.033
412	57	0	1	10	0	3	1	0	1	0	1	1.583	22.5	0	-1.0	-1.0	-1	-1	-1	2.033	10.0	-1.0	-1	0	1	0	0.417	0.033
413	57	0	1	10	0	3	1	0	1	0	1	1.25	30.0	1	-1.0	-1.0	-1	-1	-1	2.033	10.0	-1.0	-1	0	1	0	0.417	0.033
414	57	0	1	11	0	3	1	0	1	0	1	1.417	15.0	1	-1.0	-1.0	-1	-1	-1	2.033	12.0	-1.0	-1	0	1	0	0.417	0.033
415	58	1	0	1	0	2	0	1	0	1	1	2.05	44.9	1	0.083	0.3	0	1	0	2.0	7.5	0.117	0	-1	1	1	0.383	0.117
416	58	0	1	10	0	2	0	1	0	1	1	2.433	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	7.5	-1.0	-1	2	1	1	0.383	0.117
417	58	0	1	10	0	2	0	1	0	1	1	3.05	44.9	2	-1.0	-1.0	-1	-1	-1	2.117	7.5	-1.0	-1	1	1	1	0.383	0.117
418	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	3.75	-1.0	-1	1	1	1	0.383	0.117
419	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	4.5	-1.0	-1	1	1	1	0.383	0.117
420	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	5.25	-1.0	-1	1	1	1	0.383	0.117
421	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	6.0	-1.0	-1	1	1	1	0.383	0.117
422	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	6.75	-1.0	-1	1	1	1	0.383	0.117
423	58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1.0	-1.0	-1	-1	-1	2.117	7.5	-1.0	-1	1	1	1	0.383	0.117
424	59	1	0	0	0	4	0	1	0	1	1	1.5	30.0	0	1.0	0.333	0	0	0	2.0	8.75	0.017	1	-1	0	0	1.333	0.017
425	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	13.125	-1.0	-1	0	0	0	1.333	0.017
426	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	12.25	-1.0	-1	0	0	0	1.333	0.017
427	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	11.375	-1.0	-1	0	0	0	1.333	0.017
428	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	10.5	-1.0	-1	0	0	0	1.333	0.017
429	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	9.625	-1.0	-1	0	0	0	1.333	0.017
430	59	0	1	10	0	4	0	1	0	1	1	2.417	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	8.75	-1.0	-1	0	0	0	1.333	0.017
431	59	0	1	10	0	4	0	1	0	1	1	2.583	21.0	0	-1.0	-1.0	-1	-1	-1	2.017	8.75	-1.0	-1	1	0	0	1.333	0.017
432	59	0	1	10	0	4	0	1	0	1	1	2.833	25.5	0	-1.0	-1.0	-1	-1	-1	2.017	8.75	-1.0	-1	0	0	0	1.333	0.017
433	60	1	0	0	0	2	1	0	0	0	1	2.0	40.0	1	0.167	0.25	0	0	0	1.25	12.5	0.083	1	-1	1	0	0.417	0.083
434	60	0	1	10	0	2	1	0	0	0	1	1.833	24.0	1	-1.0	-1.0	-1	-1	-1	1.333	15.0	-1.0	-1	0	1	0	0.417	0.083
435	60	0	1	10	0	2	1	0	0	0	1	1.833	24.0	1	-1.0	-1.0	-1	-1	-1	1.333	13.75	-1.0	-1	0	1	0	0.417	0.083
436	60	0	1	10	0	2	1	0	0	0	1	1.833	24.0	1	-1.0	-1.0	-1	-1	-1	1.333	12.5	-1.0	-1	0	1	0	0.417	0.083
437	60	0	1	10	0	2	1	0	0	0	1	2.083	24.0	1	-1.0	-1.0	-1	-1	-1	1.333	12.5	-1.0	-1	1	1	0	0.417	0.083
438	60	0	1	10	0	2	1	0	0	0	1	2.083	32.0	0	-1.0	-1.0	-1	-1	-1	1.333	12.5	-1.0	-1	0	1	0	0.417	0.083
439	60	0	1	11	0	2	1	0	0	0	1	1.833	24.0	1	-1.0	-1.0	-1	-1	-1	1.333	16.25	-1.0	-1	0	1	0	0.417	0.083
440	61	1	0	0	0	3	1	1	0	1	1	1.25	42.5	0	0.333	0.167	0	0	0	1.25	8.333	0.033	1	-1	0	0	0.5	0.033
441	61	0	1	10	0	3	1	1	0	1	1	1.417	38.25	0	-1.0	-1.0	-1	-1	-1	1.283	8.333	-1.0	-1	1	0	0	0.5	0.033
442	61	0	1	10	0	3	1	1	0	1	1	1.583	38.25	0	-1.0	-1.0	-1	-1	-1	1.283	8.333	-1.0	-1	0	0	0	0.5	0.033
443	61	0	1	10	0	3	1	1	0	1	1	1.417	34.0	0	-1.0	-1.0	-1	-1	-1	1.283	9.167	-1.0	-1	0	0	0	0.5	0.033
444	61	0	1	10	0	3	1	1	0	1	1	1.417	34.0	0	-1.0	-1.0	-1	-1	-1	1.283	8.333	-1.0	-1	0	0	0	0.5	0.033
445	61	0	1	11	0	3	1	1	0	1	1	1.417	34.0	0	-1.0	-1.0	-1	-1	-1	1.283	10.0	-1.0	-1	0	0	0	0.5	0.033
446	62	1	0	1	1	6	0	0	0	1	0	1.25	15.0	0	0.083	0.333	0	1	0	1.25	12.5	0.333	0	-1	0	1	0.416	0.333
447	62	0	1	10	1	6	0	0	0	1	0	1.667	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	11.25	-1.0	-1	2	0	1	0.417	0.333
448	62	0	1	10	1	6	0	0	0	1	0	2.0	15.0	0	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	2	0	1	0.417	0.333
449	62	0	1	11	1	6	0	0	0	1	0	1.667	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	2	0	1	0.417	0.333
450	62	0	1	11	1	6	0	0	0	1	0	2.0	18.75	0	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	1	0	1	0.417	0.333
451	63	1	0	0	0	2	0	1	0	0	0	2.0	42.0	1	0.117	0.167	1	1	0	2.0	9.0	0.167	0	-1	1	0	0.284	0.167
452	63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1.0	-1.0	-1	-1	-1	2.167	9.9	-1.0	-1	0	1	0	0.283	0.167
453	63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1.0	-1.0	-1	-1	-1	2.167	9.0	-1.0	-1	0	1	0	0.283	0.167
454	63	0	1	10	0	2	0	1	0	0	0	1.7	29.4	1	-1.0	-1.0	-1	-1	-1	2.167	9.0	-1.0	-1	1	1	0	0.283	0.167
455	63	0	1	10	0	2	0	1	0	0	0	1.7	35.7	0	-1.0	-1.0	-1	-1	-1	2.167	9.0	-1.0	-1	1	1	0	0.283	0.167
456	63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1.0	-1.0	-1	-1	-1	2.167	10.8	-1.0	-1	0	1	0	0.283	0.167
457	63	0	1	11	0	2	0	1	0	0	0	2.283	29.4	0	-1.0	-1.0	-1	-1	-1	2.167	11.7	-1.0	-1	0	1	0	0.283	0.167
458	64	1	0	1	0	5	0	1	0	0	1	1.75	12.0	1	0.05	0.167	0	0	0	1.5	1.2	0.083	0	-1	1	1	0.217	0.083
459	64	0	1	10	0	5	0	1	0	0	1	2.217	12.0	1	-1.0	-1.0	-1	-1	-1	1.583	1.2	-1.0	-1	1	1	1	0.217	0.083
460	64	0	1	10	0	5	0	1	0	0	1	2.217	16.8	1	-1.0	-1.0	-1	-1	-1	1.583	1.2	-1.0	-1	1	1	1	0.217	0.083
461	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	0.6	-1.0	-1	1	1	1	0.217	0.083
462	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	0.72	-1.0	-1	1	1	1	0.217	0.083
463	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	0.84	-1.0	-1	1	1	1	0.217	0.083
464	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	0.96	-1.0	-1	1	1	1	0.217	0.083
465	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	1.08	-1.0	-1	1	1	1	0.217	0.083
466	64	0	1	11	0	5	0	1	0	0	1	1.967	12.0	2	-1.0	-1.0	-1	-1	-1	1.583	1.2	-1.0	-1	1	1	1	0.217	0.083
467	65	1	0	0	0	4	0	0	1	0	0	1.5	33.0	0	0.333	0.083	0	0	0	1.75	0.25	0.017	1	-1	0	0	0.416	0.017
468	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.375	-1.0	-1	1	0	0	0.417	0.017
469	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.35	-1.0	-1	1	0	0	0.417	0.017
470	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.325	-1.0	-1	1	0	0	0.417	0.017
471	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.3	-1.0	-1	1	0	0	0.417	0.017
472	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.275	-1.0	-1	1	0	0	0.417	0.017
473	65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.25	-1.0	-1	1	0	0	0.417	0.017
474	65	0	1	10	0	4	0	0	1	0	0	1.5	29.7	0	-1.0	-1.0	-1	-1	-1	1.767	0.25	-1.0	-1	1	0	0	0.417	0.017
475	65	0	1	10	0	4	0	0	1	0	0	1.667	26.4	0	-1.0	-1.0	-1	-1	-1	1.767	0.25	-1.0	-1	1	0	0	0.417	0.017
476	66	1	0	1	0	2	1	1	0	0	0	1.25	36.2	0	0.133	1.25	0	1	0	1.5	40.0	0.017	1	-1	0	1	1.383	0.017
477	66	0	1	10	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	20.0	-1.0	-1	1	0	1	1.383	0.017
478	66	0	1	10	0	2	1	1	0	0	0	2.8	36.2	0	-1.0	-1.0	-1	-1	-1	1.517	40.0	-1.0	-1	2	0	1	1.383	0.017
479	66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	24.0	-1.0	-1	1	0	1	1.383	0.017
480	66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	28.0	-1.0	-1	1	0	1	1.383	0.017
481	66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	32.0	-1.0	-1	1	0	1	1.383	0.017
482	66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	36.0	-1.0	-1	1	0	1	1.383	0.017
483	66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1.0	-1.0	-1	-1	-1	1.517	40.0	-1.0	-1	1	0	1	1.383	0.017
484	66	0	1	11	0	2	1	1	0	0	0	2.967	47.05	0	-1.0	-1.0	-1	-1	-1	1.517	40.0	-1.0	-1	1	0	1	1.383	0.017
485	67	1	0	1	0	6	1	0	0	0	1	1.5	22.0	0	0.167	0.167	0	1	0	1.5	4.167	0.25	0	-1	0	1	0.334	0.25
486	67	0	1	10	0	6	1	0	0	0	1	2.083	22.0	0	-1.0	-1.0	-1	-1	-1	1.75	3.333	-1.0	-1	1	0	1	0.333	0.25
487	67	0	1	10	0	6	1	0	0	0	1	2.083	27.5	0	-1.0	-1.0	-1	-1	-1	1.75	4.167	-1.0	-1	1	0	1	0.333	0.25
488	67	0	1	10	0	6	1	0	0	0	1	1.833	33.0	0	-1.0	-1.0	-1	-1	-1	1.75	4.167	-1.0	-1	1	0	1	0.333	0.25
489	67	0	1	11	0	6	1	0	0	0	1	2.083	22.0	0	-1.0	-1.0	-1	-1	-1	1.75	3.75	-1.0	-1	1	0	1	0.333	0.25
490	67	0	1	11	0	6	1	0	0	0	1	2.083	22.0	0	-1.0	-1.0	-1	-1	-1	1.75	4.167	-1.0	-1	1	0	1	0.333	0.25
491	68	1	0	0	0	4	1	0	1	1	0	1.5	35.0	1	0.167	0.25	1	1	0	1.917	2.5	0.167	0	-1	1	0	0.417	0.167
492	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	3.75	-1.0	-1	0	1	0	0.417	0.167
493	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	3.5	-1.0	-1	0	1	0	0.417	0.167
494	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	3.25	-1.0	-1	0	1	0	0.417	0.167
495	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	3.0	-1.0	-1	0	1	0	0.417	0.167
496	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	2.75	-1.0	-1	0	1	0	0.417	0.167
497	68	0	1	10	0	4	1	0	1	1	0	1.917	21.0	0	-1.0	-1.0	-1	-1	-1	2.083	2.5	-1.0	-1	0	1	0	0.417	0.167
498	68	0	1	10	0	4	1	0	1	1	0	1.5	21.0	1	-1.0	-1.0	-1	-1	-1	2.083	2.5	-1.0	-1	1	1	0	0.417	0.167
499	68	0	1	10	0	4	1	0	1	1	0	1.5	28.0	0	-1.0	-1.0	-1	-1	-1	2.083	2.5	-1.0	-1	1	1	0	0.417	0.167
500	69	1	0	0	0	4	0	1	0	0	1	2.0	29.0	1	0.5	0.333	0	0	0	1.75	5.0	0.167	0	-1	1	0	0.833	0.167
501	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	7.5	-1.0	-1	0	1	0	0.833	0.167
