id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
53	0	1	10	0	2	0	1	0	1	0	1.667	28	0	-1	-1	-1	-1	-1	2.25	7	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.667	28	0	-1	-1	-1	-1	-1	2.25	6.5	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.667	28	0	-1	-1	-1	-1	-1	2.25	6	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.667	28	0	-1	-1	-1	-1	-1	2.25	5.5	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.667	28	0	-1	-1	-1	-1	-1	2.25	4.995	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.5	40	0	-1	-1	-1	-1	-1	2.25	4.995	-1	-1	0	0	0	0.417	0.25
53	0	1	10	0	2	0	1	0	1	0	1.5	34	0	-1	-1	-1	-1	-1	2.25	4.995	-1	-1	1	0	0	0.417	0.25
54	1	0	0	0	2	1	1	1	0	1	1.5	42.5	1	0.1	0.083	1	1	0	1.5	7.5	0.083	0	-1	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	11.25	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	10.5	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	9.75	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	9	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	8.25	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.267	29.75	1	-1	-1	-1	-1	-1	1.583	7.5	-1	-1	0	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.683	29.75	0	-1	-1	-1	-1	-1	1.583	7.5	-1	-1	1	1	0	0.183	0.083
54	0	1	10	0	2	1	1	1	0	1	1.683	36.15	1	-1	-1	-1	-1	-1	1.583	7.5	-1	-1	0	1	0	0.183	0.083
55	1	0	0	0	2	1	0	1	0	0	1.25	56	0	0.333	0.75	0	0	0	1.25	10	0.017	1	-1	0	0	1.083	0.017
55	0	1	10	0	2	1	0	1	0	0	2.167	47.6	0	-1	-1	-1	-1	-1	1.267	10	-1	-1	0	0	0	1.083	0.017
55	0	1	10	0	2	1	0	1	0	0	2.333	39.2	0	-1	-1	-1	-1	-1	1.267	10	-1	-1	0	0	0	1.083	0.017
55	0	1	10	0	2	1	0	1	0	0	2.167	39.2	0	-1	-1	-1	-1	-1	1.267	10	-1	-1	1	0	0	1.083	0.017
55	0	1	11	0	2	1	0	1	0	0	2.167	47.6	0	-1	-1	-1	-1	-1	1.267	11	-1	-1	0	0	0	1.083	0.017
56	1	0	1	0	1	0	0	1	0	0	2	50	1	0.167	0.333	1	0	0	1	12	0.017	1	-1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	18	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	16.8	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	15.6	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	14.4	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	13.2	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	3.083	50	1	-1	-1	-1	-1	-1	1.017	12	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	2.5	57.5	1	-1	-1	-1	-1	-1	1.017	12	-1	-1	1	1	1	0.5	0.017
56	0	1	10	0	1	0	0	1	0	0	2.5	50	1	-1	-1	-1	-1	-1	1.017	12	-1	-1	2	1	1	0.5	0.017
57	1	0	0	0	3	1	0	1	0	1	1.167	30	1	0.25	0.167	0	0	0	2	10	0.033	0	-1	1	0	0.417	0.033
57	0	1	10	0	3	1	0	1	0	1	1.417	15	1	-1	-1	-1	-1	-1	2.033	11	-1	-1	0	1	0	0.417	0.033
57	0	1	10	0	3	1	0	1	0	1	1.417	15	1	-1	-1	-1	-1	-1	2.033	10	-1	-1	0	1	0	0.417	0.033
57	0	1	10	0	3	1	0	1	0	1	1.583	22.5	0	-1	-1	-1	-1	-1	2.033	10	-1	-1	0	1	0	0.417	0.033
57	0	1	10	0	3	1	0	1	0	1	1.25	30	1	-1	-1	-1	-1	-1	2.033	10	-1	-1	0	1	0	0.417	0.033
57	0	1	11	0	3	1	0	1	0	1	1.417	15	1	-1	-1	-1	-1	-1	2.033	12	-1	-1	0	1	0	0.417	0.033
58	1	0	1	0	2	0	1	0	1	1	2.05	44.9	1	0.083	0.3	0	1	0	2	7.5	0.117	0	-1	1	1	0.383	0.117
58	0	1	10	0	2	0	1	0	1	1	2.433	44.9	1	-1	-1	-1	-1	-1	2.117	7.5	-1	-1	2	1	1	0.383	0.117
58	0	1	10	0	2	0	1	0	1	1	3.05	44.9	2	-1	-1	-1	-1	-1	2.117	7.5	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	3.75	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	4.5	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	5.25	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	6	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	6.75	-1	-1	1	1	1	0.383	0.117
58	0	1	11	0	2	0	1	0	1	1	2.717	44.9	1	-1	-1	-1	-1	-1	2.117	7.5	-1	-1	1	1	1	0.383	0.117
59	1	0	0	0	4	0	1	0	1	1	1.5	30	0	1	0.333	0	0	0	2	8.75	0.017	1	-1	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	13.125	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	12.25	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	11.375	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	10.5	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	9.625	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.417	21	0	-1	-1	-1	-1	-1	2.017	8.75	-1	-1	0	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.583	21	0	-1	-1	-1	-1	-1	2.017	8.75	-1	-1	1	0	0	1.333	0.017
59	0	1	10	0	4	0	1	0	1	1	2.833	25.5	0	-1	-1	-1	-1	-1	2.017	8.75	-1	-1	0	0	0	1.333	0.017
60	1	0	0	0	2	1	0	0	0	1	2	40	1	0.167	0.25	0	0	0	1.25	12.5	0.083	1	-1	1	0	0.417	0.083
60	0	1	10	0	2	1	0	0	0	1	1.833	24	1	-1	-1	-1	-1	-1	1.333	15	-1	-1	0	1	0	0.417	0.083
60	0	1	10	0	2	1	0	0	0	1	1.833	24	1	-1	-1	-1	-1	-1	1.333	13.75	-1	-1	0	1	0	0.417	0.083
60	0	1	10	0	2	1	0	0	0	1	1.833	24	1	-1	-1	-1	-1	-1	1.333	12.5	-1	-1	0	1	0	0.417	0.083
60	0	1	10	0	2	1	0	0	0	1	2.083	24	1	-1	-1	-1	-1	-1	1.333	12.5	-1	-1	1	1	0	0.417	0.083
60	0	1	10	0	2	1	0	0	0	1	2.083	32	0	-1	-1	-1	-1	-1	1.333	12.5	-1	-1	0	1	0	0.417	0.083
60	0	1	11	0	2	1	0	0	0	1	1.833	24	1	-1	-1	-1	-1	-1	1.333	16.25	-1	-1	0	1	0	0.417	0.083
61	1	0	0	0	3	1	1	0	1	1	1.25	42.5	0	0.333	0.167	0	0	0	1.25	8.333	0.033	1	-1	0	0	0.5	0.033
61	0	1	10	0	3	1	1	0	1	1	1.417	38.25	0	-1	-1	-1	-1	-1	1.283	8.333	-1	-1	1	0	0	0.5	0.033
61	0	1	10	0	3	1	1	0	1	1	1.583	38.25	0	-1	-1	-1	-1	-1	1.283	8.333	-1	-1	0	0	0	0.5	0.033
61	0	1	10	0	3	1	1	0	1	1	1.417	34	0	-1	-1	-1	-1	-1	1.283	9.167	-1	-1	0	0	0	0.5	0.033
61	0	1	10	0	3	1	1	0	1	1	1.417	34	0	-1	-1	-1	-1	-1	1.283	8.333	-1	-1	0	0	0	0.5	0.033
61	0	1	11	0	3	1	1	0	1	1	1.417	34	0	-1	-1	-1	-1	-1	1.283	10	-1	-1	0	0	0	0.5	0.033
62	1	0	1	1	6	0	0	0	1	0	1.25	15	0	0.083	0.333	0	1	0	1.25	12.5	0.333	0	-1	0	1	0.416	0.333
62	0	1	10	1	6	0	0	0	1	0	1.667	22.5	0	-1	-1	-1	-1	-1	1.583	11.25	-1	-1	2	0	1	0.417	0.333
62	0	1	10	1	6	0	0	0	1	0	2	15	0	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	2	0	1	0.417	0.333
62	0	1	11	1	6	0	0	0	1	0	1.667	22.5	0	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	2	0	1	0.417	0.333
62	0	1	11	1	6	0	0	0	1	0	2	18.75	0	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	1	0	1	0.417	0.333
63	1	0	0	0	2	0	1	0	0	0	2	42	1	0.117	0.167	1	1	0	2	9	0.167	0	-1	1	0	0.284	0.167
63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1	-1	-1	-1	-1	2.167	9.9	-1	-1	0	1	0	0.283	0.167
63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1	-1	-1	-1	-1	2.167	9	-1	-1	0	1	0	0.283	0.167
63	0	1	10	0	2	0	1	0	0	0	1.7	29.4	1	-1	-1	-1	-1	-1	2.167	9	-1	-1	1	1	0	0.283	0.167
63	0	1	10	0	2	0	1	0	0	0	1.7	35.7	0	-1	-1	-1	-1	-1	2.167	9	-1	-1	1	1	0	0.283	0.167
63	0	1	10	0	2	0	1	0	0	0	2.283	29.4	0	-1	-1	-1	-1	-1	2.167	10.8	-1	-1	0	1	0	0.283	0.167
63	0	1	11	0	2	0	1	0	0	0	2.283	29.4	0	-1	-1	-1	-1	-1	2.167	11.7	-1	-1	0	1	0	0.283	0.167
64	1	0	1	0	5	0	1	0	0	1	1.75	12	1	0.05	0.167	0	0	0	1.5	1.2	0.083	0	-1	1	1	0.217	0.083
64	0	1	10	0	5	0	1	0	0	1	2.217	12	1	-1	-1	-1	-1	-1	1.583	1.2	-1	-1	1	1	1	0.217	0.083
64	0	1	10	0	5	0	1	0	0	1	2.217	16.8	1	-1	-1	-1	-1	-1	1.583	1.2	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	0.6	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	0.72	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	0.84	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	0.96	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	1.08	-1	-1	1	1	1	0.217	0.083
64	0	1	11	0	5	0	1	0	0	1	1.967	12	2	-1	-1	-1	-1	-1	1.583	1.2	-1	-1	1	1	1	0.217	0.083
65	1	0	0	0	4	0	0	1	0	0	1.5	33	0	0.333	0.083	0	0	0	1.75	0.25	0.017	1	-1	0	0	0.416	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.375	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.35	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.325	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.3	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.275	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	26.4	0	-1	-1	-1	-1	-1	1.767	0.25	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.5	29.7	0	-1	-1	-1	-1	-1	1.767	0.25	-1	-1	1	0	0	0.417	0.017
65	0	1	10	0	4	0	0	1	0	0	1.667	26.4	0	-1	-1	-1	-1	-1	1.767	0.25	-1	-1	1	0	0	0.417	0.017
66	1	0	1	0	2	1	1	0	0	0	1.25	36.2	0	0.133	1.25	0	1	0	1.5	40	0.017	1	-1	0	1	1.383	0.017
66	0	1	10	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	20	-1	-1	1	0	1	1.383	0.017
66	0	1	10	0	2	1	1	0	0	0	2.8	36.2	0	-1	-1	-1	-1	-1	1.517	40	-1	-1	2	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	24	-1	-1	1	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	28	-1	-1	1	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	32	-1	-1	1	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	36	-1	-1	1	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.8	47.05	1	-1	-1	-1	-1	-1	1.517	40	-1	-1	1	0	1	1.383	0.017
66	0	1	11	0	2	1	1	0	0	0	2.967	47.05	0	-1	-1	-1	-1	-1	1.517	40	-1	-1	1	0	1	1.383	0.017
67	1	0	1	0	6	1	0	0	0	1	1.5	22	0	0.167	0.167	0	1	0	1.5	4.167	0.25	0	-1	0	1	0.334	0.25
67	0	1	10	0	6	1	0	0	0	1	2.083	22	0	-1	-1	-1	-1	-1	1.75	3.333	-1	-1	1	0	1	0.333	0.25
67	0	1	10	0	6	1	0	0	0	1	2.083	27.5	0	-1	-1	-1	-1	-1	1.75	4.167	-1	-1	1	0	1	0.333	0.25
67	0	1	10	0	6	1	0	0	0	1	1.833	33	0	-1	-1	-1	-1	-1	1.75	4.167	-1	-1	1	0	1	0.333	0.25
67	0	1	11	0	6	1	0	0	0	1	2.083	22	0	-1	-1	-1	-1	-1	1.75	3.75	-1	-1	1	0	1	0.333	0.25
67	0	1	11	0	6	1	0	0	0	1	2.083	22	0	-1	-1	-1	-1	-1	1.75	4.167	-1	-1	1	0	1	0.333	0.25
68	1	0	0	0	4	1	0	1	1	0	1.5	35	1	0.167	0.25	1	1	0	1.917	2.5	0.167	0	-1	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	3.75	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	3.5	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	3.25	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	3	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	2.75	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.917	21	0	-1	-1	-1	-1	-1	2.083	2.5	-1	-1	0	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.5	21	1	-1	-1	-1	-1	-1	2.083	2.5	-1	-1	1	1	0	0.417	0.167
68	0	1	10	0	4	1	0	1	1	0	1.5	28	0	-1	-1	-1	-1	-1	2.083	2.5	-1	-1	1	1	0	0.417	0.167
69	1	0	0	0	4	0	1	0	0	1	2	29	1	0.5	0.333	0	0	0	1.75	5	0.167	0	-1	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	7.5	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	7	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	6.5	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	6	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	5.5	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1	-1	-1	-1	-1	1.917	5	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.25	29	1	-1	-1	-1	-1	-1	1.917	5	-1	-1	0	1	0	0.833	0.167
69	0	1	10	0	4	0	1	0	0	1	2.25	24.65	0	-1	-1	-1	-1	-1	1.917	5	-1	-1	1	1	0	0.833	0.167
70	1	0	1	1	1	0	0	1	0	0	1.5	33	1	0.167	0.333	0	1	0	2	50	0.017	0	-1	1	1	0.5	0.017
70	0	1	10	1	1	0	0	1	0	0	2.417	33	1	-1	-1	-1	-1	-1	2.017	45	-1	-1	1	1	1	0.5	0.017
70	0	1	10	1	1	0	0	1	0	0	2.25	33	2	-1	-1	-1	-1	-1	2.017	50	-1	-1	1	1	1	0.5	0.017
70	0	1	10	1	1	0	0	1	0	0	2	33	1	-1	-1	-1	-1	-1	2.017	50	-1	-1	2	1	1	0.5	0.017
70	0	1	11	1	1	0	0	1	0	0	2.417	33	1	-1	-1	-1	-1	-1	2.017	50	-1	-1	1	1	1	0.5	0.017
71	1	0	1	0	1	0	1	0	0	1	1.25	35	0	0.333	0.417	0	0	0	1.25	20	0.017	1	-1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	30	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	28	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	26	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	24	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	22	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.167	35	0	-1	-1	-1	-1	-1	1.267	20	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2	35	1	-1	-1	-1	-1	-1	1.267	20	-1	-1	1	0	1	0.75	0.017
71	0	1	10	0	1	0	1	0	0	1	2.333	40.25	0	-1	-1	-1	-1	-1	1.267	20	-1	-1	1	0	1	0.75	0.017
72	1	0	0	0	1	1	0	1	0	0	1.25	30	0	0.25	0.25	0	0	0	1.25	40	0.083	0	-1	0	0	0.5	0.083
72	0	1	10	0	1	1	0	1	0	0	1.583	24	0	-1	-1	-1	-1	-1	1.333	40	-1	-1	0	0	0	0.5	0.083
72	0	1	10	0	1	1	0	1	0	0	1.75	30	0	-1	-1	-1	-1	-1	1.333	40	-1	-1	0	0	0	0.5	0.083
72	0	1	11	0	1	1	0	1	0	0	1.583	24	0	-1	-1	-1	-1	-1	1.333	44	-1	-1	0	0	0	0.5	0.083
72	0	1	11	0	1	1	0	1	0	0	1.417	18	0	-1	-1	-1	-1	-1	1.333	40	-1	-1	0	0	0	0.5	0.083
73	1	0	0	0	2	0	0	1	0	0	1.5	40	0	1	0.25	0	0	0	1.5	13	0.033	1	-1	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	19.5	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	18.2	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	16.9	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	15.6	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	14.3	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.5	20	0	-1	-1	-1	-1	-1	1.533	13	-1	-1	0	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.333	20	0	-1	-1	-1	-1	-1	1.533	13	-1	-1	1	0	0	1.25	0.033
73	0	1	10	0	2	0	0	1	0	0	2.333	40	0	-1	-1	-1	-1	-1	1.533	13	-1	-1	1	0	0	1.25	0.033
74	1	0	0	0	3	0	0	0	0	1	2	37.5	1	0.083	0.333	0	0	0	1.417	12.333	0.017	0	-1	1	0	0.416	0.017
74	0	1	10	0	3	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.433	12.333	-1	-1	1	1	0	0.417	0.017
74	0	1	11	0	3	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.433	13.567	-1	-1	1	1	0	0.417	0.017
74	0	1	11	0	3	0	0	0	0	1	1.833	30	1	-1	-1	-1	-1	-1	1.433	12.333	-1	-1	1	1	0	0.417	0.017
74	0	1	11	0	3	0	0	0	0	1	1.833	22.5	0	-1	-1	-1	-1	-1	1.433	12.333	-1	-1	1	1	0	0.417	0.017
74	0	1	11	0	3	0	0	0	0	1	2.417	30	0	-1	-1	-1	-1	-1	1.433	12.333	-1	-1	0	1	0	0.417	0.017
75	1	0	0	1	2	0	0	1	0	0	2	40	2	0.167	0.167	0	0	0	2.5	19.5	0.017	1	-1	2	0	0.334	0.017
75	0	1	10	1	2	0	0	1	0	0	2	36	1	-1	-1	-1	-1	-1	2.517	19.5	-1	-1	0	2	0	0.333	0.017
75	0	1	10	1	2	0	0	1	0	0	2	32	0	-1	-1	-1	-1	-1	2.517	19.5	-1	-1	1	2	0	0.333	0.017
75	0	1	11	1	2	0	0	1	0	0	2	36	1	-1	-1	-1	-1	-1	2.517	29.25	-1	-1	0	2	0	0.333	0.017
75	0	1	11	1	2	0	0	1	0	0	1.75	40	0	-1	-1	-1	-1	-1	2.517	19.5	-1	-1	0	2	0	0.333	0.017
76	1	0	1	1	1	0	0	0	1	0	1.5	35	0	0.5	0.5	0	0	0	1.75	60	0.017	1	-1	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	30	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	36	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	42	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	48	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	54	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.75	42	1	-1	-1	-1	-1	-1	1.767	60	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.917	35	0	-1	-1	-1	-1	-1	1.767	60	-1	-1	2	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.917	42	0	-1	-1	-1	-1	-1	1.767	60	-1	-1	1	0	1	1	0.017
76	0	1	11	1	1	0	0	0	1	0	2.917	38.5	1	-1	-1	-1	-1	-1	1.767	60	-1	-1	1	0	1	1	0.017
77	1	0	1	1	1	0	1	0	1	0	2	27	1	0.2	0.083	0	0	0	2	10	0	1	-1	1	1	0.283	0
77	0	1	10	1	1	0	1	0	1	0	2.617	32.4	1	-1	-1	-1	-1	-1	2	10	-1	-1	1	1	1	0.283	0
77	0	1	10	1	1	0	1	0	1	0	2.283	27	2	-1	-1	-1	-1	-1	2	9	-1	-1	1	1	1	0.283	0
77	0	1	10	1	1	0	1	0	1	0	2.617	27	1	-1	-1	-1	-1	-1	2	10	-1	-1	1	1	1	0.283	0
77	0	1	11	1	1	0	1	0	1	0	2.283	27	2	-1	-1	-1	-1	-1	2	10	-1	-1	1	1	1	0.283	0
78	1	0	1	0	2	1	0	0	0	1	1.833	27	1	0.333	0.5	0	0	0	1.5	15	0.017	1	-1	1	1	0.833	0.017
78	0	1	10	0	2	1	0	0	0	1	3.25	27	1	-1	-1	-1	-1	-1	1.517	15	-1	-1	2	1	1	0.833	0.017
78	0	1	11	0	2	1	0	0	0	1	2.917	27	1	-1	-1	-1	-1	-1	1.517	21	-1	-1	1	1	1	0.833	0.017
79	1	0	1	0	4	1	1	1	1	0	2	25	2	0.083	0.167	0	0	0	2	19.5	0.167	0	-1	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	9.75	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	11.7	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	13.65	-1	-1	2	2	1	0.25	0.167
